,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:AT5G53500,200.0806587,-1.543358529,0.542163922,-2.846664019,0.004417996,0.022419613
gene:AT1G68590,982.7437495,-1.540275389,0.347019942,-4.438578892,9.05547922181364e-06,9.81418153499262e-05
gene:AT1G60140,236.434457,-1.539704305,0.431129706,-3.571325019,0.00035518,0.002608356
gene:AT4G15700,709.6818109,-1.538003613,0.481839023,-3.191944901,0.001413183,0.008576419
gene:AT3G56160,175.5698033,-1.534950916,0.510954117,-3.004087577,0.002663786,0.014640937
gene:AT3G63440,233.2649032,-1.533749193,0.398673083,-3.847135052,0.000119507,0.000998816
gene:AT1G05140,264.6860962,-1.533268674,0.46732479,-3.280948724,0.001034586,0.006554872
gene:AT1G56700,141.0032424,-1.532913606,0.578345293,-2.650516266,0.008036886,0.036791624
gene:AT1G11860,2032.477762,-1.531169022,0.275453521,-5.558720096,2.71760108163859e-08,4.36630931714353e-07
gene:AT2G43400,135.9015866,-1.530654529,0.595116237,-2.572026156,0.010110525,0.044330961
gene:AT5G42200,263.0724628,-1.529560296,0.480285503,-3.184689704,0.001449093,0.008751849
gene:AT1G60550,397.3077997,-1.528859765,0.367824602,-4.156491322,3.2317244075029e-05,0.000310091
gene:AT2G36720,244.8613163,-1.528300123,0.379483739,-4.027313862,5.64176994343772e-05,0.000510544
gene:AT4G29100,547.5011102,-1.527326924,0.282481351,-5.406823923,6.41521533366921e-08,9.73817545287579e-07
gene:AT5G65660,600.9832841,-1.526509371,0.427915842,-3.567312127,0.000360662,0.002643571
gene:AT5G11580,241.5829385,-1.519858113,0.602797619,-2.521340604,0.011690863,0.049861673
gene:AT4G39040,362.3311548,-1.519714603,0.429902964,-3.535017738,0.000407748,0.002937249
gene:AT5G47040,531.1663063,-1.519392019,0.583931366,-2.602004463,0.009268065,0.041323073
gene:AT5G06610,204.1995828,-1.518612499,0.524265851,-2.896645843,0.003771753,0.01962127
gene:AT2G24060,191.0252984,-1.510866108,0.473342595,-3.191908192,0.001413362,0.008576419
gene:AT5G18570,256.7866358,-1.507297239,0.452592356,-3.33036389,0.000867326,0.005630449
gene:AT1G18700,148.1051388,-1.499630981,0.582615558,-2.573963159,0.010054098,0.04413256
gene:AT5G53580,155.9003918,-1.499273494,0.564912882,-2.653990626,0.007954604,0.036463494
gene:AT5G42310,256.9528256,-1.498318926,0.520060484,-2.881047439,0.00396356,0.020438902
gene:AT2G25180,156.0636771,-1.496071176,0.549913774,-2.720555923,0.006517225,0.030806371
gene:AT1G33040,249.4954017,-1.490452354,0.562478738,-2.649793234,0.008054105,0.036849395
gene:AT2G25900,256.7901772,-1.486506814,0.412895139,-3.600204204,0.000317967,0.002367596
gene:AT5G62930,113.7234667,-1.484728389,0.546897184,-2.714821784,0.006631144,0.031275733
gene:AT3G25560,279.77988,-1.484331135,0.430046626,-3.451558607,0.000557359,0.003828708
gene:AT2G36835,179.7086818,-1.48350729,0.431961608,-3.434349861,0.000593977,0.004033785
gene:AT4G36390,204.6583288,-1.481853739,0.489675513,-3.026195309,0.002476523,0.013764976
gene:AT1G64390,241.7389436,-1.481595873,0.404669629,-3.661248007,0.00025099,0.001921658
gene:AT2G13360,2566.83757,-1.479393186,0.238696475,-6.197800727,5.72575678824177e-10,1.13267591634201e-08
gene:AT1G56190,599.6120818,-1.479194042,0.437350131,-3.382173542,0.000719147,0.004766577
gene:AT4G13590,190.2512841,-1.476397515,0.460842184,-3.203694378,0.001356764,0.008287844
gene:AT2G15890,1598.10787,-1.476314883,0.232226001,-6.35723336,2.05419809727216e-10,4.22427403592891e-09
gene:AT3G14420,1955.76275,-1.474543205,0.22830129,-6.458759851,1.05564476081934e-10,2.24272078987314e-09
gene:AT5G65260,259.603798,-1.47437063,0.405600135,-3.635034862,0.000277943,0.00209798
gene:AT4G37300,683.7998075,-1.473766836,0.285654516,-5.159263209,2.47923563720204e-07,3.49855773789332e-06
gene:AT5G38520,218.4584699,-1.472924678,0.507129304,-2.904436139,0.003679153,0.019233114
gene:AT4G30520,301.930583,-1.471609337,0.352268885,-4.177517227,2.94708349588553e-05,0.000285771
gene:AT4G16008,192.1127233,-1.471469521,0.466630501,-3.153393358,0.001613842,0.009580765
gene:AT5G17530,193.1983593,-1.469682154,0.543675879,-2.70323222,0.006866875,0.032182522
gene:AT3G22420,174.0217993,-1.468176447,0.546209487,-2.687936556,0.007189506,0.033474505
gene:AT1G70370,1553.370179,-1.467192128,0.209735853,-6.995428344,2.6444971703378e-12,6.53418248198485e-11
gene:AT5G04090,161.8927095,-1.465946762,0.48337152,-3.032753694,0.002423333,0.013527668
gene:AT2G31840,194.691675,-1.465509208,0.541179353,-2.707991722,0.006769171,0.031802051
gene:AT1G65590,249.5875089,-1.465162852,0.478610779,-3.061282602,0.00220391,0.012443782
gene:AT1G19920,570.6978837,-1.460783759,0.327294253,-4.463212366,8.07399589267195e-06,8.84509237007113e-05
gene:AT2G40200,129.1948944,-1.459656421,0.568314575,-2.568395188,0.01021706,0.0446544
gene:AT1G17850,109.1017734,-1.458767754,0.563332205,-2.589533744,0.0096106,0.042564389
gene:AT1G70200,262.9675951,-1.458744178,0.483065865,-3.019762489,0.00252973,0.014016189
gene:AT1G18450,169.8340721,-1.457865138,0.5504511,-2.648491642,0.008085185,0.036952229
gene:AT3G19370,620.1311968,-1.456492303,0.274413947,-5.307646793,1.11049565345331e-07,1.6429531389446e-06
gene:AT5G60890,216.1501067,-1.45558316,0.47749744,-3.048358039,0.002300956,0.012915952
gene:AT2G03350,134.2414706,-1.454127659,0.557741238,-2.607172576,0.009129334,0.040836954
gene:AT4G14040,1180.905179,-1.448897062,0.259608014,-5.581095273,2.39008669262372e-08,3.86916641376126e-07
gene:AT3G54560,120.1444708,-1.44781507,0.562359128,-2.574538222,0.0100374,0.044090762
gene:AT1G76100,396.6752389,-1.447041118,0.327096011,-4.423903286,9.69334273122104e-06,0.00010476
gene:AT1G57820,132.0175413,-1.446985069,0.555444003,-2.605096215,0.009184846,0.041047115
gene:AT5G43810,518.6400947,-1.444513159,0.341687138,-4.227590088,2.36207612331603e-05,0.000234357
gene:AT4G33010,4297.611034,-1.443952452,0.170400174,-8.473890725,2.37330073462398e-17,8.95711618432204e-16
gene:AT2G46030,178.5216391,-1.442500274,0.508317692,-2.837792777,0.004542666,0.022901321
gene:AT4G14210,296.320859,-1.442455085,0.379264722,-3.803293584,0.000142785,0.001168506
gene:AT1G70660,346.7533991,-1.441007494,0.507976956,-2.836757609,0.00455742,0.022969681
gene:AT2G33170,567.9321095,-1.439360606,0.318217023,-4.523204293,6.09103969488161e-06,6.85215266201527e-05
gene:AT5G54290,172.2217341,-1.43665962,0.471723621,-3.045553704,0.002322523,0.013021824
gene:AT2G24120,258.2901462,-1.43634589,0.418622099,-3.431127727,0.000601078,0.004073782
gene:AT1G78140,93.50985837,-1.435480832,0.563107196,-2.54921415,0.010796598,0.046668071
gene:AT3G11930,6031.564942,-1.4345812,0.259737555,-5.523195144,3.32889647516468e-08,5.25632480344296e-07
gene:AT5G19090,447.6484366,-1.433951103,0.29131197,-4.922389919,8.54936567339899e-07,1.10441738578244e-05
gene:AT1G75460,316.4041053,-1.431528753,0.55094756,-2.598303099,0.009368576,0.041684315
gene:AT3G51720,298.7165701,-1.431203623,0.436686476,-3.277416871,0.001047616,0.00662255
gene:AT1G24120,148.7676038,-1.43072306,0.533899466,-2.679761174,0.00736747,0.0341544
gene:AT1G68660,163.4418017,-1.429920115,0.509951542,-2.804031357,0.0050468,0.025081539
gene:AT5G43060,408.8437936,-1.429769427,0.337177618,-4.240404318,2.23117528368773e-05,0.000222844
gene:AT1G47670,201.169224,-1.428859303,0.483079036,-2.957816828,0.003098262,0.016639325
gene:AT1G52740,385.3568425,-1.427581253,0.336331046,-4.244571744,2.19011289571269e-05,0.000219559
gene:AT3G57230,109.5877494,-1.426390355,0.533396473,-2.674165332,0.007491551,0.034646172
gene:AT4G37510,293.9281839,-1.424719231,0.414452362,-3.437594669,0.000586906,0.003990377
gene:AT5G63470,274.5212406,-1.424709928,0.440765145,-3.232356153,0.001227739,0.007618158
gene:AT4G39710,161.7474848,-1.424658166,0.486533471,-2.928181208,0.003409513,0.018004472
gene:AT2G45160,210.4110021,-1.424529026,0.519333653,-2.742993868,0.006088182,0.02916509
gene:AT1G68710,330.4623065,-1.423669543,0.416849968,-3.415304432,0.000637108,0.004290779
gene:AT5G18550,150.4023654,-1.4229137,0.531262407,-2.678363236,0.007398294,0.034272529
gene:AT2G30890,146.5540339,-1.422130912,0.557155554,-2.552484495,0.010695767,0.046346718
gene:AT5G16070,219.8919848,-1.421822309,0.433861253,-3.277135946,0.001048659,0.006626586
gene:AT3G13360,235.883802,-1.421610032,0.407753899,-3.4864413,0.000489493,0.003436089
gene:AT5G21930,375.8941923,-1.420791711,0.56036077,-2.535494608,0.011228866,0.048233253
gene:AT2G36830,2492.606459,-1.4205358,0.256876224,-5.530040014,3.20157749365086e-08,5.07610902782469e-07
gene:AT3G11100,119.8429294,-1.419116259,0.557375622,-2.546068044,0.010894395,0.047027431
gene:AT4G38430,276.1032903,-1.416580614,0.403403782,-3.511569986,0.000445468,0.003166311
gene:AT5G10350,215.2343463,-1.415764675,0.510591901,-2.772791092,0.005557779,0.027068858
gene:AT1G48230,135.1712761,-1.412839162,0.512020196,-2.759342647,0.005791777,0.027960905
gene:AT3G54690,133.6984106,-1.410029321,0.508206364,-2.774521179,0.005528303,0.026979915
gene:AT1G18170,139.7953774,-1.408600044,0.558670401,-2.521343606,0.011690763,0.049861673
gene:AT4G15540,165.120116,-1.407019449,0.507151645,-2.774356476,0.005531103,0.026982788
gene:AT3G43610,249.3239865,-1.404613295,0.408190893,-3.441069651,0.000579419,0.003950643
gene:AT4G35090,698.5587859,-1.40451056,0.313911464,-4.474225132,7.66889077125845e-06,8.44938806898584e-05
gene:AT3G43920,162.0544898,-1.40140915,0.513248853,-2.730467184,0.006324463,0.030079877
gene:AT5G22440,234.9667078,-1.400964729,0.514240668,-2.724336711,0.006443078,0.030538382
gene:AT4G39100,136.5734245,-1.400711614,0.536392582,-2.611355303,0.009018414,0.040481912
gene:AT2G31280,351.5612365,-1.399967269,0.332112246,-4.215343717,2.49398053037171e-05,0.000245169
gene:AT1G19350,820.9897365,-1.396666274,0.375426403,-3.720213242,0.000199055,0.001567133
gene:AT5G53490,475.1439629,-1.394769025,0.452371992,-3.083234706,0.002047636,0.011691752
gene:AT2G29960,204.9015543,-1.390058787,0.529994276,-2.622780753,0.008721538,0.039351186
gene:AT3G43800,501.7130545,-1.386332632,0.487076524,-2.846231675,0.004424,0.022438246
gene:AT5G04290,338.2738818,-1.38608586,0.462683552,-2.995753478,0.002737677,0.014948879
gene:AT4G20270,1631.196197,-1.385586171,0.200317658,-6.916944752,4.61487954652096e-12,1.12084386171311e-10
gene:AT4G14920,222.7417523,-1.384849792,0.528835415,-2.618678236,0.008827116,0.039768897
gene:AT2G33620,162.7591315,-1.382219877,0.462939954,-2.985743326,0.0028289,0.015377199
gene:AT5G54870,160.3818381,-1.382175531,0.508519333,-2.718039297,0.006567004,0.031034051
gene:AT3G51730,305.0236948,-1.381616882,0.476356515,-2.900384143,0.003727056,0.019457112
gene:AT1G18650,150.2201728,-1.380282253,0.546090935,-2.527568515,0.011485541,0.049106491
gene:AT1G03870,203.6285448,-1.378352069,0.546520589,-2.522049665,0.011667323,0.04980542
gene:AT5G46270,166.8631368,-1.378081824,0.512356475,-2.689693391,0.007151769,0.033339128
gene:AT3G18000,317.1660901,-1.37611736,0.431778807,-3.18708871,0.001437127,0.008687757
gene:AT5G38420,5483.900675,-1.375853645,0.208997879,-6.583098598,4.60743371787928e-11,1.02705244393906e-09
gene:AT1G70280,358.9328715,-1.373764036,0.321011707,-4.27948267,1.87328222822485e-05,0.000190677
gene:AT2G31970,238.0941907,-1.373715624,0.542950293,-2.530094638,0.011403176,0.048889309
gene:AT5G49980,376.3548445,-1.37134893,0.489216898,-2.803151187,0.005060594,0.025137113
gene:AT1G23870,241.3078399,-1.37076499,0.441940815,-3.101693584,0.00192417,0.011104865
gene:AT1G04310,132.7330893,-1.36920293,0.534927928,-2.55960263,0.010479191,0.045603316
gene:AT5G04230,562.4393316,-1.369050194,0.349896723,-3.912726539,9.12598589983949e-05,0.000780004
gene:AT2G45180,2295.931263,-1.363358068,0.238409439,-5.718557427,1.07432209338255e-08,1.8397287947889e-07
gene:AT4G13170,265.6602768,-1.361931628,0.420035534,-3.242420026,0.001185192,0.007387528
gene:AT3G10010,206.5572322,-1.360318224,0.449815269,-3.024170847,0.002493156,0.013853426
gene:AT3G20870,157.1328026,-1.356870994,0.501644832,-2.70484396,0.006833648,0.032065836
gene:AT1G36370,248.7727238,-1.354276494,0.48722539,-2.779568801,0.005443112,0.026645225
gene:AT5G55960,245.8385411,-1.35141768,0.418537349,-3.228905816,0.001242648,0.007703218
gene:AT5G55540,246.8881124,-1.349976834,0.369334385,-3.655161524,0.00025702,0.001963923
gene:AT2G44830,163.6479045,-1.349277736,0.525203784,-2.569055626,0.010197609,0.044609903
gene:AT1G31170,164.0376847,-1.348858026,0.452061434,-2.983793625,0.002846987,0.015458057
gene:AT1G55840,333.0955532,-1.348818003,0.451779961,-2.985564035,0.002830559,0.015381873
gene:AT5G25630,561.1176461,-1.348695675,0.389854913,-3.459481024,0.000541217,0.003737837
gene:AT2G18328,576.7463021,-1.34848993,0.283778855,-4.751904188,2.01509860268774e-06,2.47078254799632e-05
gene:AT5G44650,390.8516125,-1.347807834,0.368013233,-3.662389592,0.000249873,0.001916161
gene:AT5G16620,415.244748,-1.34532809,0.322784648,-4.167881269,3.07443993567203e-05,0.00029618
gene:AT4G13670,307.0274979,-1.344807117,0.417313954,-3.222530915,0.001270635,0.007846382
gene:AT3G01370,496.8155483,-1.340000853,0.397522612,-3.370879577,0.000749286,0.004944209
gene:AT1G15690,3652.331637,-1.339449787,0.225566648,-5.938155313,2.88246912635152e-09,5.28397768990611e-08
gene:AT1G14690,462.9201921,-1.338405949,0.459229575,-2.914459391,0.003563052,0.018707479
gene:AT1G58030,277.8657106,-1.334058539,0.349764685,-3.814160189,0.000136647,0.001126415
gene:AT1G56200,441.8802563,-1.333349105,0.432420162,-3.083457301,0.002046105,0.011686476
gene:AT5G65310,602.3539345,-1.330540306,0.356060263,-3.736840204,0.000186347,0.001479098
gene:AT5G11330,214.1065319,-1.328445536,0.430084766,-3.088799328,0.002009671,0.011502276
gene:AT5G53180,210.3169073,-1.318533508,0.443967697,-2.969886137,0.002979101,0.016075622
gene:AT1G25440,833.4146887,-1.318510286,0.306087158,-4.307630202,1.65012963114097e-05,0.000169577
gene:AT1G74040,262.3932961,-1.31562479,0.406829628,-3.233847042,0.001221348,0.007583392
gene:AT5G05160,346.8438064,-1.31269026,0.459689608,-2.855601341,0.004295541,0.021896339
gene:AT1G15740,615.3445181,-1.31189938,0.299733787,-4.376881884,1.20389171276436e-05,0.000127252
gene:AT3G15480,170.6827076,-1.309139382,0.445938914,-2.93569218,0.003328044,0.01766148
gene:AT2G38230,545.9815429,-1.306739987,0.377826283,-3.458573543,0.000543044,0.003749107
gene:AT1G71720,205.4030439,-1.305150671,0.495393851,-2.634571803,0.008424348,0.03826141
gene:AT5G03430,249.4056677,-1.304528714,0.478601211,-2.725711267,0.00641631,0.030426493
gene:AT2G27230,414.7352995,-1.304030112,0.367292572,-3.550385198,0.000384668,0.002797162
gene:AT2G36570,488.6796308,-1.303813627,0.284869712,-4.576876985,4.71968803228371e-06,5.43979372726928e-05
gene:AT3G53730,198.0794897,-1.303262159,0.490193654,-2.658667954,0.007845024,0.036047032
gene:AT3G04790,562.1174612,-1.302743272,0.301198817,-4.325193857,1.52397781847948e-05,0.000157622
gene:AT5G53020,173.7098722,-1.302246555,0.439486119,-2.963111912,0.003045458,0.016396917
gene:AT2G46225,215.3493472,-1.301029367,0.502042538,-2.591472374,0.009556621,0.042354559
gene:AT1G76130,312.9721622,-1.293704792,0.50951951,-2.539068211,0.011114815,0.04781577
gene:AT5G08470,198.112519,-1.292394689,0.480395914,-2.690269942,0.007139424,0.033289641
gene:AT3G26030,373.4839281,-1.291945413,0.441995257,-2.922984791,0.003466935,0.01827761
gene:AT5G18660,514.3654481,-1.290211653,0.446118255,-2.892084418,0.003826951,0.019854758
gene:AT3G48170,335.6002666,-1.289232896,0.464642417,-2.77467758,0.005525646,0.026979915
gene:AT5G63780,181.5688652,-1.286364429,0.490310394,-2.62357161,0.008701315,0.039269147
gene:AT2G47880,607.3441086,-1.284234797,0.302180475,-4.249893364,2.13872309514481e-05,0.000214967
gene:AT2G01750,220.9688398,-1.282619601,0.488117468,-2.627686334,0.008596774,0.038910766
gene:AT2G44650,304.229098,-1.280759806,0.444213178,-2.883209837,0.003936451,0.020324252
gene:AT4G01100,538.3038613,-1.280753111,0.324546261,-3.946288291,7.9372038750579e-05,0.000689419
gene:AT5G46450,238.0769921,-1.278716582,0.388413383,-3.292153768,0.000994232,0.006338849
gene:AT1G30440,410.2327831,-1.275820616,0.33238611,-3.838369232,0.000123854,0.001030227
gene:AT1G70290,835.7117643,-1.27475564,0.300311307,-4.244780702,2.1880730465185e-05,0.000219469
gene:AT5G19500,276.8531125,-1.27464182,0.492864848,-2.586189348,0.00970436,0.042900673
gene:AT5G53170,863.0089638,-1.274158206,0.268772449,-4.740657804,2.13025459643293e-06,2.59677900393547e-05
gene:AT2G35370,1048.756842,-1.274075508,0.354723283,-3.591744803,0.000328471,0.002438264
gene:AT1G21600,697.5350848,-1.272796925,0.377861221,-3.368424321,0.000755991,0.00498333
gene:AT3G06510,521.104292,-1.272685124,0.420423255,-3.027152063,0.002468697,0.01372941
gene:AT3G12920,192.908106,-1.270698813,0.465791852,-2.72804002,0.006371188,0.030227415
gene:AT4G15840,199.7139082,-1.267021301,0.49496623,-2.559813626,0.010472831,0.045589291
gene:AT1G55490,1929.476235,-1.266847935,0.2160617,-5.863361868,4.53588202928495e-09,8.15188210081015e-08
gene:AT1G74840,237.0422124,-1.266443721,0.45098882,-2.808148812,0.00498272,0.024820603
gene:AT5G21222,346.1161145,-1.266111146,0.490021404,-2.583787432,0.0097722,0.043151023
gene:AT5G63190,456.078741,-1.265998822,0.32107487,-3.943001894,8.04680195982132e-05,0.000697052
gene:AT4G16520,434.5718368,-1.264155615,0.337254427,-3.748373674,0.000177985,0.001419749
gene:AT2G26500,2348.640041,-1.263650008,0.207976551,-6.0759254,1.23274712547228e-09,2.34697494273892e-08
gene:AT2G24280,564.4218669,-1.263182473,0.276378142,-4.570486151,4.86594079784821e-06,5.59161961056611e-05
gene:AT3G14415,1328.185663,-1.262587781,0.275821342,-4.577556509,4.70438731738558e-06,5.42865989718451e-05
gene:AT2G33860,153.5121026,-1.260370409,0.495392796,-2.544183968,0.010953338,0.047239491
gene:AT3G03710,266.2672864,-1.260247847,0.439998379,-2.864210204,0.004180505,0.02140632
gene:AT4G01935,127.6259939,-1.257656347,0.488706186,-2.57344061,0.010069293,0.044174909
gene:AT3G23700,424.5136191,-1.25728448,0.365028412,-3.444346904,0.000572441,0.003911373
gene:AT2G21050,448.1615839,-1.256805087,0.3466809,-3.625250443,0.000288682,0.002166467
gene:AT1G08550,424.9083073,-1.253735276,0.432594676,-2.898175463,0.003753405,0.019552245
gene:AT5G60690,516.0405829,-1.251402493,0.302568856,-4.135926306,3.53525640051778e-05,0.000336199
gene:AT4G33500,265.5613226,-1.250190226,0.349375867,-3.578353128,0.000345766,0.002549659
gene:AT3G07460,281.8780659,-1.249800329,0.450643293,-2.773369424,0.00554791,0.027027631
gene:AT3G17470,192.6395103,-1.249604966,0.468086426,-2.669603081,0.007594096,0.035027836
gene:AT5G10160,190.3673795,-1.247997088,0.488926077,-2.552527154,0.010694457,0.046346718
gene:AT3G18680,237.4874851,-1.245418466,0.459454537,-2.710645702,0.006715234,0.031587199
gene:AT1G74960,333.552676,-1.243959703,0.450209786,-2.763066775,0.005726105,0.027706403
gene:AT2G04030,1370.066546,-1.243377351,0.277567881,-4.479543333,7.48029037572422e-06,8.26999593061113e-05
gene:AT4G32940,446.3774073,-1.241351413,0.423116904,-2.933826095,0.003348117,0.017743547
gene:AT1G47970,598.3488378,-1.238635616,0.373345783,-3.317663337,0.000907738,0.005857447
gene:AT4G28760,314.772592,-1.228545104,0.347404796,-3.536350443,0.000405696,0.002925755
gene:AT3G15635,431.6197549,-1.228370292,0.376780181,-3.260177565,0.001113425,0.006978574
gene:AT1G12780,852.0126695,-1.227693566,0.298188406,-4.117174042,3.8354643164799e-05,0.000362065
gene:AT3G11280,806.5077885,-1.226086162,0.403180177,-3.041037812,0.002357642,0.013207188
gene:AT2G45340,186.1975607,-1.224144078,0.445607042,-2.747138091,0.006011782,0.02888643
gene:AT1G25230,569.1029531,-1.222235503,0.354177074,-3.450916487,0.000558686,0.003835091
gene:AT5G62720,327.6228898,-1.221947665,0.34352971,-3.557036353,0.000375062,0.002735581
gene:AT3G55800,1318.017252,-1.22023965,0.261251897,-4.670739862,3.00116810281015e-06,3.58352876196587e-05
gene:AT2G33450,645.6586733,-1.220221563,0.345732128,-3.529384353,0.000416528,0.002992656
gene:AT2G25830,202.4065791,-1.219572921,0.456550346,-2.671278056,0.007556302,0.034870225
gene:AT2G01850,847.9950934,-1.219117371,0.390403531,-3.122710923,0.001791937,0.010445547
gene:AT5G23060,771.9225205,-1.218447295,0.265626479,-4.587070163,4.49509646932791e-06,5.19649350400142e-05
gene:AT5G11060,1339.233742,-1.217284414,0.241720511,-5.035916938,4.75566760531407e-07,6.4101603688435e-06
gene:AT5G26780,262.6019914,-1.21591396,0.467057967,-2.603347003,0.009231846,0.041209317
gene:AT1G62750,1279.872823,-1.21503467,0.229570025,-5.292653822,1.20553993203882e-07,1.7753812250867e-06
gene:AT1G29160,198.3947738,-1.212450072,0.472319315,-2.567013527,0.010257861,0.044792039
gene:AT1G27480,211.5945314,-1.208195689,0.45923877,-2.630866052,0.00851676,0.038608871
gene:AT2G31790,498.2520583,-1.207931455,0.382917131,-3.154550575,0.001607455,0.009551096
gene:AT2G27050,634.2389837,-1.205878167,0.275665882,-4.374419342,1.21756130010789e-05,0.000128485
gene:AT3G22970,739.5920973,-1.205243561,0.311408077,-3.870302828,0.0001087,0.000915651
gene:AT4G36360,277.840963,-1.204879053,0.468023797,-2.574396986,0.010041498,0.044097367
gene:AT1G10820,244.0159659,-1.201012864,0.4199537,-2.859869703,0.004238151,0.021649663
gene:AT1G64680,350.1547567,-1.20014917,0.39730743,-3.020706586,0.002521856,0.013976587
gene:AT4G32880,681.7649646,-1.199020962,0.34031614,-3.523256239,0.000426279,0.003046795
gene:AT3G63190,350.663847,-1.19749907,0.335421791,-3.570129015,0.000356805,0.002619295
gene:AT3G14310,1778.463119,-1.188861383,0.226343374,-5.252468244,1.50074345509667e-07,2.17190300930081e-06
gene:AT5G38980,431.6424519,-1.188547862,0.410287162,-2.896868276,0.00376908,0.019617968
gene:AT2G23460,370.5524772,-1.187859048,0.402000394,-2.954870358,0.003128005,0.016770984
gene:AT1G22910,187.8753624,-1.186907665,0.449060802,-2.643089,0.008215344,0.037462198
gene:AT2G15620,1010.616398,-1.186102974,0.288716861,-4.108187414,3.98776458028922e-05,0.000374229
gene:AT3G25660,404.0724281,-1.185298527,0.424488198,-2.792300313,0.005233476,0.0258491
gene:AT2G29980,1286.914089,-1.185125154,0.260878253,-4.542828471,5.55044138857207e-06,6.29551537108045e-05
gene:AT1G34430,444.409951,-1.180348032,0.394896458,-2.989006381,0.002798863,0.015231132
gene:AT5G13770,231.3548418,-1.179495397,0.440303357,-2.678824449,0.007388112,0.0342336
gene:AT1G05470,285.2893072,-1.177924342,0.360389442,-3.268476277,0.001081282,0.006808153
gene:AT3G57050,333.6250899,-1.174645115,0.407134127,-2.885155133,0.003912208,0.020237083
gene:AT3G50440,270.4671082,-1.17461992,0.373367994,-3.146011281,0.001655136,0.00977541
gene:AT1G09340,1273.902388,-1.173656067,0.271361987,-4.32505702,1.52492413123127e-05,0.000157636
gene:AT2G39670,223.5771623,-1.173171788,0.392823845,-2.986508588,0.002821829,0.015343098
gene:AT1G69580,314.79365,-1.173027549,0.375317618,-3.125426284,0.001775476,0.010374728
gene:AT3G27850,989.6100886,-1.172126093,0.280748326,-4.175006531,2.97977505277906e-05,0.000288505
gene:AT2G16400,229.4340897,-1.170361551,0.45871472,-2.551393054,0.010729325,0.046449061
gene:AT3G54360,432.4346238,-1.168998468,0.4163,-2.808067423,0.004983979,0.024820603
gene:AT5G05690,508.1872641,-1.168775644,0.416383941,-2.806966189,0.005001049,0.024891384
gene:AT2G33460,333.7135473,-1.167036562,0.417355291,-2.796266366,0.005169677,0.025587912
gene:AT1G69220,226.4307205,-1.162997896,0.445177134,-2.612438525,0.008989886,0.040382106
gene:AT5G06290,465.1516917,-1.162715653,0.379046656,-3.067473714,0.002158764,0.012235541
gene:AT5G03940,626.9544462,-1.161572075,0.342029668,-3.396114971,0.000683496,0.004552228
gene:AT5G51550,526.6650675,-1.160523399,0.406877979,-2.852263966,0.004340904,0.022092468
gene:AT2G33830,2419.534693,-1.158390468,0.181748276,-6.373598093,1.84644083477205e-10,3.80517057684073e-09
gene:AT2G36000,430.3916758,-1.157178856,0.381128293,-3.036192475,0.002395864,0.013390123
gene:AT1G68010,1416.508903,-1.156160499,0.293706536,-3.936447975,8.26965377984444e-05,0.000713146
gene:AT1G42550,515.5137306,-1.155415274,0.303112514,-3.811836265,0.000137938,0.001136087
gene:AT1G30410,384.1057439,-1.15375112,0.342744251,-3.366215821,0.000762071,0.005018247
gene:AT5G18580,244.6880932,-1.152778149,0.423052601,-2.724905006,0.006431999,0.030493379
gene:AT3G60320,611.1482291,-1.152177973,0.304241862,-3.787046147,0.000152449,0.001239161
gene:ATCG01120,468.1313765,-1.150267605,0.362033451,-3.177241225,0.001486833,0.008937715
gene:AT5G63020,162.5579219,-1.149793991,0.441315619,-2.60537797,0.009177296,0.041022896
gene:AT2G38120,1571.62457,-1.148670722,0.242347394,-4.739769243,2.13961749955856e-06,2.60654162224703e-05
gene:AT5G28500,846.3794957,-1.146762894,0.315953484,-3.629530777,0.000283937,0.002137355
gene:AT1G66670,415.8679993,-1.142061524,0.381157309,-2.996299681,0.002732777,0.014934837
gene:AT1G76080,920.0245073,-1.140941492,0.383388283,-2.975942518,0.002920896,0.01580585
gene:AT1G48350,919.0648391,-1.135444321,0.328658094,-3.454788851,0.000550724,0.00379125
gene:AT3G07880,387.335671,-1.135076668,0.369556296,-3.071458073,0.002130161,0.012109077
gene:AT5G44785,183.3844708,-1.134366303,0.433277179,-2.618107663,0.00884189,0.039800913
gene:AT4G25080,790.6766989,-1.133249961,0.284058226,-3.989498828,6.62130464212897e-05,0.000586114
gene:AT5G56850,344.5445147,-1.131669977,0.369570053,-3.062125752,0.002197711,0.012419713
gene:AT3G59400,473.4585252,-1.130883643,0.385510763,-2.933468404,0.003351978,0.017754229
gene:AT1G68490,515.5386718,-1.128875178,0.327820061,-3.443581751,0.000574063,0.003919675
gene:AT1G60870,339.1039542,-1.128616521,0.361301868,-3.123749473,0.001785624,0.010415059
gene:AT5G64570,724.8478036,-1.128055541,0.359423764,-3.138511287,0.001698084,0.009995327
gene:AT4G13250,754.5069944,-1.126029702,0.357915581,-3.146076234,0.001654769,0.00977541
gene:AT2G15960,685.6926347,-1.125083874,0.325360352,-3.457962431,0.000544277,0.003754928
gene:AT2G40205,237.2092884,-1.123134369,0.38763941,-2.897368894,0.00376307,0.019591985
gene:AT3G20810,580.2352489,-1.119340396,0.320327329,-3.494364338,0.000475192,0.003349138
gene:AT2G05920,1478.304321,-1.118965946,0.253775876,-4.409268375,1.03720425885094e-05,0.000111469
