,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:AT5G26920,315.8626088,8.06028013,0.739191104,10.90418984,1.10069363769912e-27,7.964718473095e-26
gene:AT4G30430,22.89155364,8.059474414,1.93091788,4.173908428,2.99418143654719e-05,0.000289608
gene:AT5G09876,109.5222069,8.059007079,1.090871816,7.387675584,1.49417754216216e-13,4.09102835441497e-12
gene:AT5G24110,22.70044056,8.057842118,1.829635001,4.40407082,1.06238235994042e-05,0.000113794
gene:AT2G21910,22.82866212,8.055272118,1.856375427,4.339247332,1.42971542220822e-05,0.000148913
gene:AT5G28610,22.57103797,8.050659981,2.31078419,3.483951473,0.000494069,0.003460641
gene:AT2G04080,43.77180267,8.039356168,1.510103389,5.323712419,1.01670599774177e-07,1.50928736056118e-06
gene:AT5G13210,1465.641112,8.013343123,0.365175211,21.94383102,9.9184987685639e-107,9.5455632148659e-104
gene:AT5G27420,500.1410865,8.003157217,0.527764978,15.16424461,6.09966256980699e-52,1.24900324620899e-49
gene:AT2G03230,21.75408402,7.987125964,2.397224324,3.331822509,0.000862793,0.005606696
gene:AT5G49070,21.73119252,7.985373748,2.424901726,3.293071081,0.000990994,0.006325838
gene:AT4G21903,42.81881377,7.979992889,1.700204343,4.69354929,2.68505257603457e-06,3.2260856419172e-05
gene:AT4G25110,21.62839492,7.979844122,1.971686712,4.047217073,5.18301714605338e-05,0.000471691
gene:AT1G30850,21.6333997,7.97859681,1.994297729,4.000704956,6.31540604985822e-05,0.000562252
gene:AT4G19360,21.50771617,7.974947027,1.831150455,4.35515662,1.32971809676541e-05,0.000139176
gene:AT1G49150,41.22661054,7.955934518,1.71938425,4.627199834,3.70642850667668e-06,4.35539291187501e-05
gene:AT4G00700,41.92132035,7.952828851,1.710206141,4.65021652,3.31586728306043e-06,3.93245923994745e-05
gene:AT4G15270,21.06123757,7.950041644,2.314075909,3.435514631,0.00059143,0.004019716
gene:AT1G69890,651.1547367,7.949135864,0.524023361,15.16943034,5.63638762947645e-52,1.16655042034584e-49
gene:AT3G01600,21.19091564,7.948667653,2.098346807,3.788061929,0.000151827,0.001235151
gene:AT1G71150,21.18468843,7.948463131,2.468571165,3.21986388,0.001282515,0.007901999
gene:AT4G26120,156.5637842,7.944958888,0.901005118,8.8178843,1.16642688112478e-18,4.91277562535881e-17
gene:AT5G15940,20.74709129,7.927619156,1.850044492,4.285096488,1.82659895423268e-05,0.000186122
gene:AT4G37370,1711.124104,7.926379967,0.342984071,23.11005274,3.66874415775019e-118,4.15388162049269e-115
gene:AT5G52760,248.2020073,7.922804364,0.784668748,10.09700512,5.69550168730014e-24,3.25302719516775e-22
gene:AT1G58225,20.77378983,7.921321468,1.888844805,4.193738652,2.74394103689813e-05,0.00026742
gene:AT1G30135,159.9845133,7.920980098,0.975734153,8.117969507,4.74047858300574e-16,1.60925452849549e-14
gene:AT1G64010,20.70756537,7.917876595,2.345359668,3.375975422,0.000735545,0.004863541
gene:AT3G10986,20.74289977,7.916092105,2.079772165,3.806230431,0.000141101,0.001158171
gene:AT1G34315,20.47710831,7.899964998,1.857553186,4.252887646,2.11031470408899e-05,0.000212333
gene:AT4G20110,69.18113358,7.898911381,1.273630254,6.201887366,5.57900019941956e-10,1.10705768905596e-08
gene:AT1G02405,20.43681015,7.896064939,2.047446733,3.856542303,0.000115002,0.000964936
gene:AT5G01250,20.19799663,7.89129984,1.914575866,4.12169608,3.7609316177958e-05,0.000355552
gene:AT3G48630,20.24323033,7.888966761,2.324586239,3.393707933,0.000689532,0.004586078
gene:AT4G01360,39.18532673,7.88556783,1.597454413,4.93633356,7.96049120974729e-07,1.03180831518664e-05
gene:AT4G17660,20.16343448,7.884785632,2.342158977,3.366460479,0.000761395,0.005015513
gene:AT4G17490,794.2544243,7.869748131,2.169166155,3.628006141,0.000285618,0.002148333
gene:AT3G50260,104.7127655,7.868137037,1.06226124,7.406969905,1.29217770162458e-13,3.57353971276866e-12
gene:AT1G57690,19.84037687,7.862640557,2.133806133,3.684796119,0.000228886,0.001773588
gene:AT3G21520,19.66437967,7.84720459,2.129458591,3.685070291,0.00022864,0.001772394
gene:AT1G33020,19.57391989,7.835955834,1.872873366,4.18392187,2.86522619974768e-05,0.000278394
gene:AT1G72120,66.10030918,7.831821396,1.408992662,5.558454354,2.7217411513672e-08,4.36931390171108e-07
gene:AT3G29590,19.37897154,7.829310986,1.9081498,4.103090326,4.07667998655402e-05,0.000380769
gene:AT1G02920,788.9405921,7.828687311,0.451012938,17.35801051,1.71566284061414e-67,5.69363419933466e-65
gene:AT3G45730,360.8177976,7.826700251,0.710213393,11.02020931,3.05348218755465e-28,2.26924421413328e-26
gene:AT3G09010,557.590022,7.824579912,0.515188242,15.18780764,4.25928304975399e-52,8.91116088496357e-50
gene:AT1G53620,19.28672724,7.824301169,2.400798099,3.259041721,0.001117892,0.007004294
gene:AT4G20000,19.24644782,7.81088889,1.910220808,4.088997909,4.33240758524207e-05,0.000401115
gene:AT3G21780,225.8078821,7.808157397,0.79498402,9.82177906,9.07280246752603e-23,4.87802519259612e-21
gene:AT1G55240,19.07307498,7.807401374,1.917168414,4.072360737,4.65390265428707e-05,0.000427174
gene:AT5G01550,69.95207145,7.797967256,1.262656948,6.175839975,6.58126212738272e-10,1.29129595747057e-08
gene:AT3G44830,119.2813411,7.792735232,1.015150116,7.676436329,1.63575298825404e-14,4.91952711217403e-13
gene:AT1G01560,408.9522254,7.791950295,0.646265813,12.05688145,1.78411296493529e-33,1.71703031745373e-31
gene:AT2G04066,18.83404017,7.787202659,2.355761472,3.305598954,0.000947736,0.006088795
gene:AT1G68200,18.84965839,7.778261548,1.983169606,3.922136325,8.77673076543595e-05,0.000753163
gene:AT1G65510,36.92121433,7.777724329,1.590899589,4.888884493,1.01408972743218e-06,1.29180668918694e-05
gene:AT4G14370,303.6501483,7.77108371,0.642344427,12.09800129,1.08213876812918e-33,1.05731000045434e-31
gene:AT1G11610,36.07822967,7.763491131,1.565241663,4.959931308,7.05181113723388e-07,9.23355515438625e-06
gene:AT3G53150,18.52783991,7.762219117,1.888076753,4.111177739,3.93646017566122e-05,0.000370508
gene:AT5G05600,567.942351,7.760115413,0.504423025,15.38414195,2.091304470473e-53,4.47260316085159e-51
gene:AT5G10625,151.6742291,7.749847066,0.861094513,8.999995878,2.25726156328575e-19,9.82981234618192e-18
gene:AT5G24040,18.22149912,7.738677507,1.904777867,4.062771644,4.84934640890317e-05,0.000443421
gene:AT1G59860,70.76260933,7.738471512,1.259503738,6.144063949,8.04364335203372e-10,1.56704501255005e-08
gene:AT1G26970,18.28624441,7.735060829,1.960241579,3.945973247,7.94764880918569e-05,0.000689512
gene:AT5G13200,159.6227413,7.728722262,0.872280225,8.860366244,7.97519966657486e-19,3.36637375399634e-17
gene:AT2G44230,18.02887308,7.715513494,2.528426209,3.051508273,0.002276948,0.012799851
gene:AT5G02780,155.7597841,7.713736974,0.839928902,9.183797526,4.16150673742873e-20,1.93013690800068e-18
gene:AT4G15280,17.94376875,7.706940752,2.251960003,3.422325771,0.000620879,0.004191748
gene:AT5G17390,34.6575675,7.706412854,1.558342536,4.945262468,7.60413400370344e-07,9.87613841452657e-06
gene:AT1G01680,34.53373773,7.701446427,1.606160203,4.794942877,1.62721192145695e-06,2.02460084448632e-05
gene:AT2G32130,17.72161952,7.698612974,1.952564608,3.942821119,8.05287196516824e-05,0.000697264
gene:AT1G66550,17.61127316,7.692509645,2.016305201,3.815151418,0.000136099,0.001122769
gene:AT3G63380,1954.377876,7.690557319,0.324741111,23.68211799,5.51189507007619e-124,7.57806830777332e-121
gene:AT5G52720,17.50427088,7.684925264,2.482688422,3.095404642,0.001965446,0.011292611
gene:AT3G28570,17.42454631,7.676877777,1.959473814,3.917826164,8.93511024977673e-05,0.00076573
gene:AT3G46090,123.7353763,7.676298253,1.007118739,7.622038944,2.49699671479067e-14,7.41700505652636e-13
gene:AT1G13470,110.1823794,7.676055069,1.010873481,7.593487428,3.11408415300757e-14,9.13717862455637e-13
gene:AT3G16530,2236.262079,7.671923351,0.726257856,10.5636356,4.39310399989419e-26,2.8567049253366e-24
gene:AT5G41750,1570.477372,7.650179725,1.208142676,6.332182346,2.41717573780178e-10,4.94429315634524e-09
gene:AT1G49000,17.12725181,7.642429678,2.51369187,3.0403208,0.002363263,0.013234087
gene:AT3G61111,16.98452344,7.639044662,2.420868253,3.155497889,0.001602244,0.009524397
gene:AT2G47190,33.4609098,7.638310456,1.679368621,4.548322722,5.40751675364415e-06,6.15880961385459e-05
gene:AT1G15625,16.83079158,7.628382772,2.070470106,3.684372331,0.000229267,0.001775827
gene:AT2G21237,16.85073627,7.625894966,2.02285303,3.769870996,0.000163332,0.00132093
gene:AT2G43570,33.13136824,7.622909272,1.604781858,4.750121789,2.03294176563894e-06,2.48918976495027e-05
gene:AT2G20142,399.0392571,7.614566817,0.614475749,12.39197288,2.8884868990841e-35,3.00527545046328e-33
gene:AT2G31425,16.73258441,7.611595921,1.947785057,3.907821293,9.3132149476258e-05,0.000793189
gene:AT1G28180,16.71663983,7.606642861,2.541826492,2.992589338,0.002766217,0.015083327
gene:AT1G65481,16.05314617,7.560334699,2.043534571,3.699636309,0.000215909,0.001681833
gene:AT1G58420,52.2314092,7.559827179,1.347138511,5.611766808,2.00271203241709e-08,3.25576023648347e-07
gene:AT5G52400,15.96368549,7.55383266,2.193251266,3.444125521,0.00057291,0.003913188
gene:AT1G30190,52.03960794,7.553822449,1.375360308,5.492249854,3.96845413599016e-08,6.19001662962225e-07
gene:AT1G44130,31.1166278,7.5509963,1.621864816,4.655749496,3.22804231428099e-06,3.83776148642869e-05
gene:AT4G37295,16.06591708,7.547830036,2.221374304,3.39782,0.000679251,0.004527085
gene:AT4G23150,16.0672442,7.547628362,2.0968713,3.599471441,0.000318865,0.002373359
gene:AT5G45090,15.99968705,7.541456955,2.383019419,3.164664499,0.001552619,0.009267652
gene:AT4G30370,30.95033683,7.541038919,1.589236995,4.745068823,2.08435455199329e-06,2.54889812050615e-05
gene:AT1G33960,15.93355654,7.538920646,2.57018326,2.933222998,0.003354629,0.017758495
gene:AT1G62300,685.256656,7.535671021,0.476078657,15.82862604,1.97486583042543e-56,4.69286635852206e-54
gene:AT3G46080,83.43022617,7.534893261,1.167304286,6.454952105,1.08253133364042e-10,2.29477567289767e-09
gene:AT4G23210,213.1684849,7.53439546,0.833249121,9.042188314,1.53566251098005e-19,6.74850045921098e-18
gene:AT3G23230,105.9544862,7.531365895,0.991329869,7.597234915,3.02525074571571e-14,8.89008035931848e-13
gene:AT3G02270,31.3542357,7.523393586,1.880144457,4.001497629,6.29428260975042e-05,0.000560631
gene:AT3G55970,692.0814145,7.507611492,0.423457273,17.72932472,2.49007060998548e-70,8.55872841089296e-68
gene:AT1G11040,30.71709167,7.506463915,2.072548419,3.621852135,0.000292501,0.002190687
gene:AT2G14290,157.8049087,7.503234071,0.831369487,9.025149698,1.79449852896982e-19,7.86799719490004e-18
gene:AT2G41730,1217.835431,7.501170715,1.021260562,7.345011639,2.05741195234177e-13,5.53087503612772e-12
gene:AT3G12910,15.50647333,7.499649984,2.58593612,2.900168309,0.003729623,0.019459959
gene:AT3G16525,1241.515036,7.469613453,0.465446732,16.04826704,5.878254690873e-58,1.45057238833235e-55
gene:AT5G14490,15.08816649,7.456656131,2.142479222,3.480386673,0.000500691,0.00349849
gene:AT5G12340,70.58654017,7.4542633,1.190662458,6.26060161,3.83495097060769e-10,7.70512904825227e-09
gene:AT4G05018,88.65436949,7.442615955,1.289581282,5.771343039,7.86421922512847e-09,1.37734751269584e-07
gene:AT1G80590,14.83233243,7.441644317,2.502208307,2.974030698,0.002939157,0.015891261
gene:AT1G56060,226.9228282,7.429091995,0.68727035,10.80956278,3.10144702900835e-27,2.1551138055723e-25
gene:AT1G53980,14.69727625,7.42881028,2.037802983,3.645499757,0.000266873,0.002027937
gene:AT4G06746,179.7479581,7.414081233,0.858208575,8.639020223,5.66971404073807e-18,2.2830681141449e-16
gene:AT3G55240,14.56524373,7.409402926,2.374277932,3.120697382,0.001804233,0.010501326
gene:AT5G27140,14.50152743,7.407700417,2.040249608,3.630781445,0.000282564,0.002128689
gene:AT4G12731,14.53832947,7.402663042,2.407535891,3.074788239,0.002106521,0.011995949
gene:AT4G04415,14.48268857,7.398929662,2.710709871,2.729517364,0.006342711,0.030122008
gene:AT5G59530,48.87876067,7.393504326,1.324640524,5.581517546,2.38428995809422e-08,3.86303140685165e-07
gene:AT1G59940,14.41694975,7.392654292,2.645016131,2.794937318,0.005190978,0.025672133
gene:AT2G25297,58.23578932,7.388470796,1.366072873,5.408548068,6.35377353125168e-08,9.66778125925157e-07
gene:AT1G15900,14.22084303,7.385939129,2.668247749,2.768085959,0.005638658,0.027372734
gene:AT4G28350,126.0843469,7.38516665,1.0304747,7.166761737,7.67925089884014e-13,1.9787178219662e-11
gene:AT5G18510,14.31866016,7.381805233,2.373602468,3.109958526,0.001871136,0.01084155
gene:AT2G30750,235.3887616,7.380802394,0.662855638,11.13485647,8.48816292859323e-29,6.75124628303977e-27
gene:AT2G46400,743.8116233,7.380323437,1.043174737,7.074867876,1.49591218021786e-12,3.77369824965052e-11
gene:AT1G12870,14.16536696,7.365805077,2.393581546,3.077315285,0.002088742,0.011913711
gene:AT5G06570,14.08938969,7.364693551,2.30440477,3.195920113,0.001393857,0.008487203
gene:AT4G23220,400.4507715,7.362861373,1.333702125,5.520619063,3.37807406991119e-08,5.32960407357792e-07
gene:AT2G02340,13.84051369,7.343220617,2.548882771,2.880956591,0.003964702,0.020438902
gene:AT4G25480,13.89535411,7.339318901,2.155336836,3.405184182,0.000661194,0.004425129
gene:AT1G06135,13.61756955,7.322604069,2.647528182,2.765826675,0.00567787,0.027493748
gene:AT1G11560,13.71833906,7.322559639,2.096311457,3.493068559,0.000477504,0.003361739
gene:AT1G55230,13.72730293,7.32100424,2.393527342,3.058667478,0.002223238,0.012538201
gene:AT2G15760,95.66530358,7.311557562,1.036638124,7.053143609,1.74920152806821e-12,4.38393632972095e-11
gene:AT1G74870,107.4106875,7.309032022,0.973569627,7.507456911,6.02870181079645e-14,1.73194705155538e-12
gene:AT1G61550,13.53053069,7.302636988,2.154688528,3.389184512,0.000701008,0.004654366
gene:AT5G48657,347.9601594,7.300739298,0.677521101,10.77566336,4.48537187459233e-27,3.02927852077731e-25
gene:AT2G03760,4469.852002,7.282629279,0.387158812,18.81044432,6.20158271225237e-79,2.77600148942869e-76
gene:AT4G21830,26.19218734,7.279304492,1.663721964,4.375313093,1.21258304486867e-05,0.00012803
gene:AT1G64160,13.13371139,7.269089375,2.595764938,2.800365037,0.005104485,0.025335514
gene:AT5G52930,13.11851474,7.267773864,2.345819325,3.098181427,0.001947122,0.011214303
gene:AT4G35170,13.01443103,7.251831917,2.102454657,3.449221553,0.000562205,0.003851006
gene:AT3G28925,13.0261841,7.245977435,2.723757396,2.660287383,0.0078074,0.035917027
gene:AT2G38470,5133.904004,7.240970408,0.242586092,29.84907479,9.0248402906351e-196,8.68550629570722e-192
gene:AT4G36510,12.84428049,7.236122557,2.604294766,2.778534386,0.005460473,0.026723415
gene:AT4G18170,172.5258858,7.226291062,0.831171669,8.694101747,3.49584316777996e-18,1.4316593466687e-16
gene:AT1G21120,418.1891869,7.225448117,1.447264757,4.992485364,5.96072319503057e-07,7.90709855671595e-06
gene:AT1G66570,24.66116454,7.219627143,1.825528302,3.954815236,7.65938207922707e-05,0.000666491
gene:AT5G49200,24.98870342,7.213033623,1.831836105,3.937597694,8.2301428175017e-05,0.000710376
gene:AT1G14870,923.2208444,7.210646879,0.513484847,14.04256994,8.55529817896606e-45,1.31737903478991e-42
gene:AT5G52730,25.02116836,7.208752221,1.852927354,3.890466728,0.000100052,0.000846502
gene:AT1G59865,188.0005636,7.198735016,0.700674024,10.2740144,9.22828333438078e-25,5.44865023374728e-23
gene:AT3G29250,24.85937984,7.19696983,1.70548255,4.219902357,2.44408152796097e-05,0.000241497
gene:AT1G02930,2230.099432,7.177198665,0.298925286,24.01000852,2.18597724935981e-127,3.23659154582135e-124
gene:AT3G25760,165.5478517,7.172997114,0.852258651,8.416455624,3.8804590491016e-17,1.43913440803676e-15
gene:AT4G35110,582.0235068,7.157452877,0.462741073,15.46751153,5.74866911676591e-54,1.27184348459207e-51
gene:AT2G35930,446.994382,7.145626083,0.524662563,13.6194701,3.06785609202517e-42,4.34191868083092e-40
gene:AT4G33930,12.10653002,7.142591148,2.689372145,2.655858231,0.007910686,0.036314069
gene:AT2G44840,79.74707776,7.121355226,1.018691291,6.9906902,2.73537181708344e-12,6.75005599169514e-11
gene:AT1G48640,11.8841595,7.111152118,2.344847018,3.032672095,0.002423988,0.013527668
gene:AT1G15520,1681.234919,7.108902884,1.163526904,6.109788144,9.97634828614487e-10,1.92024751811717e-08
gene:AT1G52191,22.70152438,7.092869522,1.874635435,3.783599408,0.000154577,0.001255926
gene:AT5G53840,11.57362555,7.089062684,2.752639966,2.575368654,0.01001333,0.044013832
gene:AT1G71140,67.74100104,7.086234041,1.399481396,5.063471411,4.11690145567738e-07,5.59619486009027e-06
gene:AT2G16570,69.17455376,7.081001196,1.192520813,5.937842858,2.8879664548292e-09,5.28901791841603e-08
gene:AT5G38240,11.53748511,7.080970913,2.384981961,2.968983007,0.002987871,0.016118426
gene:AT1G05680,2889.956044,7.076995727,0.257036825,27.53300319,7.07159835605797e-167,2.72228250314808e-163
gene:AT1G30370,128.9305955,7.0747573,0.845464199,8.36789696,5.86556493675491e-17,2.14232246494608e-15
gene:AT1G68620,36.73668337,7.067435409,1.448823744,4.878050514,1.07139489735896e-06,1.36030402271539e-05
gene:AT2G03250,22.19736528,7.062403059,2.301650804,3.068407704,0.002152028,0.012205284
gene:AT3G50930,3913.432156,7.047722836,0.347212934,20.29798471,1.33967385137126e-91,8.05813821599812e-89
gene:AT3G15356,1888.528387,7.035146124,1.045878793,6.726540563,1.73744230265728e-11,4.01950594249366e-10
gene:AT3G26820,78.8076204,7.028599898,1.082958218,6.49018566,8.57306602059407e-11,1.83962513672681e-09
gene:AT4G39670,203.9030416,7.027185839,0.719033745,9.773096024,1.46893193421903e-22,7.8321334819523e-21
gene:AT5G51470,22.04107081,7.017870298,1.757297149,3.993559257,6.50888025784943e-05,0.000576809
gene:AT1G06620,345.43707,6.989923915,0.687745974,10.16352575,2.88452611962719e-24,1.65735399255475e-22
gene:AT1G70990,21.55750266,6.988185459,1.823923413,3.831402902,0.000127415,0.001057102
gene:AT2G35730,20.9500405,6.975182686,1.987942112,3.508745372,0.000450226,0.003191876
gene:AT5G22570,76.14026681,6.974636918,1.360622636,5.126062681,2.95864142681661e-07,4.13265095670291e-06
gene:AT3G23550,641.9659075,6.968915839,0.491782348,14.17073196,1.39043639224361e-45,2.28744612631666e-43
gene:AT1G07160,20.817545,6.968632712,1.749184014,3.983933455,6.7783860982022e-05,0.000598488
gene:AT4G23310,10.74321085,6.965642865,2.597006628,2.682181397,0.007314379,0.033957347
gene:AT5G21120,10.56326608,6.955013229,2.759424915,2.520457502,0.011720239,0.049975888
gene:AT1G66760,104.8284444,6.954064507,0.91846496,7.571398809,3.69226622105343e-14,1.07517004875698e-12
gene:AT2G27690,433.3410364,6.94727411,0.575401615,12.07378277,1.45298367457517e-33,1.4053783803127e-31
gene:AT5G17970,10.50315819,6.941996079,2.276884627,3.048901116,0.002296801,0.012896388
gene:AT5G63225,10.55477075,6.940840101,2.347263793,2.956991934,0.003106562,0.016669951
gene:AT3G63060,10.54089566,6.93818009,2.513740487,2.760101978,0.005778332,0.027924011
gene:AT2G18685,94.06388738,6.937706477,1.023829933,6.776229381,1.2335278283644e-11,2.9061130526754e-10
